Rafael Nadal;ESP;13030;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R32;Nikolay Davydenko;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R16;Feliciano Lopez;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;Q;Dmitry Tursunov;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;S;John Isner;L
ATP World Tour Masters 1000 Canada;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2013;Hard;R32;Ivan Dodig;W
ATP World Tour Masters 1000 Canada;2013;Hard;R16;Milos Raonic;L
Washington;2013;Hard;R64;Bye;W
Washington;2013;Hard;R32;Ryan Harrison;W
Washington;2013;Hard;R16;Bernard Tomic;W
Washington;2013;Hard;Q;Kevin Anderson;W
Washington;2013;Hard;S;Tommy Haas;W
Washington;2013;Hard;W;John Isner;W
Wimbledon;2013;Grass;R128;Albert Ramos-Vinolas;W
Wimbledon;2013;Grass;R64;Jesse Levine;W
Wimbledon;2013;Grass;R32;Grega Zemlja;W
Wimbledon;2013;Grass;R16;Andreas Seppi;W
Wimbledon;2013;Grass;Q;David Ferrer;W
Wimbledon;2013;Grass;S;Novak Djokovic;L
London / Queen's Club;2013;Grass;R64;Bye;W
London / Queen's Club;2013;Grass;R32;Xavier Malisse;W
London / Queen's Club;2013;Grass;R16;Daniel Evans;W
London / Queen's Club;2013;Grass;Q;Lleyton Hewitt;L
ATP World Tour Masters 1000 Rome;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2013;Clay;R32;Andrey Kuznetsov;W
ATP World Tour Masters 1000 Rome;2013;Clay;R16;Benoit Paire;L
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R32;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R16;Jarkko Nieminen;L
ATP World Tour Masters 1000 Miami;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2013;Hard;R64;Tobias Kamke;L
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R64;Nikolay Davydenko;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R32;Bjorn Phau;W
